stop_usd,target_usd,sessions,raw_bars,trades,active_days,gross_pnl,costs,commissions,slippage,net_pnl,positive_mass,loss_mass,win_rate_pct,profit_factor,net_sharpe,mtm_dd_usd,pnl_over_dd,cvar5_loss_usd,worst_loss_usd,clipped_current_winner_net_usd,avoided_current_loser_net_usd,stops,targets,forced_eod,block
0.5000000000,1.2500000000,21.0000000000,8190.0000000000,67.0000000000,21.0000000000,-221.9637000000,587.3224850599,53.2630000000,534.0594850599,-809.2861850599,2083.3139417000,-2892.6001267599,31.3432835821,0.7202218939,-3.8703285470,1330.4446434199,-0.6082824934,67.8098800000,67.8223880000,781.7890074800,869.3375880200,44.0000000000,13.0000000000,10.0000000000,0
0.5000000000,1.5000000000,21.0000000000,8190.0000000000,64.0000000000,21.0000000000,-285.7346000000,561.1204477599,50.8620000000,510.2584477599,-846.8550477599,2039.8432918800,-2886.6983396400,29.6875000000,0.7066354194,-3.9129629839,1353.9869523000,-0.6254528866,67.8098800000,67.8223880000,1086.3278354800,875.7941480200,44.0000000000,9.0000000000,11.0000000000,0
0.5000000000,1.7500000000,21.0000000000,8190.0000000000,62.0000000000,21.0000000000,-218.3426000000,543.5531561599,49.2520000000,494.3011561599,-761.8957561599,2058.5207234800,-2820.4164796400,29.0322580645,0.7298640957,-3.5342813311,1239.4985523000,-0.6146806342,67.8098800000,67.8223880000,1151.1978588800,875.7941480200,43.0000000000,7.0000000000,12.0000000000,0
0.5000000000,2.0000000000,21.0000000000,8190.0000000000,62.0000000000,21.0000000000,-117.5326000000,543.5620181599,49.2520000000,494.3100181599,-661.0946181599,2159.3218614800,-2820.4164796400,29.0322580645,0.7656039018,-2.9681477164,1234.9232783000,-0.5353325423,67.8098800000,67.8223880000,1151.1978588800,875.7941480200,43.0000000000,6.0000000000,13.0000000000,0
0.5000000000,2.2500000000,21.0000000000,8190.0000000000,59.0000000000,21.0000000000,34.8024000000,517.2786663599,46.8300000000,470.4486663599,-482.4762663599,2138.6722944800,-2621.1485608400,30.5084745763,0.8159294465,-2.0263656273,1230.4587633000,-0.3921108783,67.8141280000,67.8223880000,1151.1978588800,875.7941480200,40.0000000000,5.0000000000,14.0000000000,0
0.5000000000,2.5000000000,21.0000000000,8190.0000000000,59.0000000000,21.0000000000,178.5524000000,517.3057923599,46.8300000000,470.4757923599,-338.7533923600,2282.4048444800,-2621.1582368400,30.5084745763,0.8707619450,-1.3591717400,1217.8626573000,-0.2781540187,67.8173533333,67.8320640000,1151.1978588800,875.7941480200,40.0000000000,5.0000000000,14.0000000000,0
0.5000000000,2.7500000000,21.0000000000,8190.0000000000,58.0000000000,21.0000000000,134.9624000000,508.5404463599,46.0040000000,462.5364463599,-373.5780463600,2179.7481264800,-2553.3261728400,31.0344827586,0.8536896499,-1.4283997149,1372.4459753000,-0.2721987263,67.8057106667,67.8120040000,1151.1978588800,875.7941480200,39.0000000000,4.0000000000,15.0000000000,0
0.5000000000,3.0000000000,21.0000000000,8190.0000000000,54.0000000000,21.0000000000,95.1574000000,473.4143273599,42.8680000000,430.5463273599,-378.2569273599,2036.8022534800,-2415.0591808400,31.4814814815,0.8433757109,-1.4464351233,1372.4459753000,-0.2756078812,67.8057106667,67.8120040000,1151.1978588800,941.0954920200,37.0000000000,2.0000000000,15.0000000000,0
0.5000000000,3.2500000000,21.0000000000,8190.0000000000,54.0000000000,21.0000000000,154.6574000000,473.4262273599,42.8680000000,430.5582273599,-318.7688273599,2096.2903534800,-2415.0591808400,31.4814814815,0.8680078609,-1.1860678357,1372.4459753000,-0.2322632971,67.8057106667,67.8120040000,1151.1978588800,941.0954920200,37.0000000000,2.0000000000,15.0000000000,0
0.5000000000,3.5000000000,21.0000000000,8190.0000000000,53.0000000000,21.0000000000,272.6574000000,464.6242786799,42.0490000000,422.5752786799,-191.9668786799,2155.7784534800,-2347.7453321600,32.0754716981,0.9182335170,-0.6693933179,1372.4459753000,-0.1398720840,67.8057106667,67.8120040000,1151.1978588800,1008.4093407000,36.0000000000,2.0000000000,15.0000000000,0
