stop_usd,target_usd,sessions,raw_bars,trades,active_trade_days,generated_flat_signals,ignored_signals_while_open,gross_pnl,costs,commissions,slippage,net_pnl,net_return_pct,win_rate_pct,profit_factor,net_sharpe,net_sortino,max_drawdown_usd_daily,max_drawdown_pct_daily,avg_net_trade,avg_duration_bars,stops,targets,forced_eod,avg_gross_risk_usd,avg_gross_reward_usd
1.0000000000,4.5000000000,125.0000000000,48390.0000000000,310.0000000000,125.0000000000,310.0000000000,1267.0000000000,4785.5836000000,2671.2951213997,204.6450000000,2466.6501213997,2114.2884786003,2.1142884786,34.8387096774,1.1089985641,1.1637632717,1.7999045282,1955.2228302600,1.8925525101,6.8202854148,71.9451612903,187.0000000000,28.0000000000,95.0000000000,94.3064516129,424.3790322581
2.2500000000,3.5000000000,125.0000000000,48390.0000000000,229.0000000000,125.0000000000,229.0000000000,1348.0000000000,4253.0705000000,1971.5287329398,150.3740000000,1821.1547329398,2281.5417670602,2.2815417671,49.3449781659,1.1154792094,1.1572186068,1.7782359330,2411.0869209199,2.3299272496,9.9630644850,111.9388646288,79.0000000000,48.0000000000,102.0000000000,211.0676855895,328.3275109170
1.5000000000,5.2500000000,125.0000000000,48390.0000000000,235.0000000000,125.0000000000,235.0000000000,1342.0000000000,4378.6762000000,2023.7578700798,154.5250000000,1869.2328700798,2354.9183299202,2.3549183299,40.4255319149,1.1323201519,1.1380995621,1.8236887666,3304.1751105199,3.1477697968,10.0209290635,108.7404255319,112.0000000000,21.0000000000,102.0000000000,140.9042553191,493.1648936170
1.5000000000,5.5000000000,125.0000000000,48390.0000000000,234.0000000000,125.0000000000,234.0000000000,1343.0000000000,4368.5678000000,2015.0166563998,153.8530000000,1861.1636563998,2353.5511436002,2.3535511436,40.1709401709,1.1324609010,1.1364567091,1.8250781032,3426.1329105199,3.2602092378,10.0579108701,109.3290598291,112.0000000000,19.0000000000,103.0000000000,140.8910256410,516.6004273504
2.5000000000,4.5000000000,125.0000000000,48390.0000000000,208.0000000000,125.0000000000,208.0000000000,1369.0000000000,4207.2838000000,1790.8667156398,136.7240000000,1654.1427156398,2416.4170843602,2.4164170844,47.1153846154,1.1265479008,1.1363453552,1.7410724885,2582.4800002999,2.4825047664,11.6173898287,130.7067307692,67.0000000000,32.0000000000,109.0000000000,234.7596153846,422.5673076923
2.0000000000,4.0000000000,125.0000000000,48390.0000000000,235.0000000000,125.0000000000,235.0000000000,1342.0000000000,4294.5750000000,2022.5685369598,153.5590000000,1869.0095369598,2272.0064630402,2.2720064630,46.3829787234,1.1136828948,1.1308699897,1.7065911832,2276.1326241199,2.1998745700,9.6681126087,109.8595744681,94.0000000000,39.0000000000,102.0000000000,186.6978723404,373.3957446809
2.2500000000,5.5000000000,125.0000000000,48390.0000000000,201.0000000000,125.0000000000,201.0000000000,1376.0000000000,4246.6937000000,1730.8380836598,132.3560000000,1598.4820836598,2515.8556163402,2.5158556163,46.2686567164,1.1420211706,1.1287870928,1.8385684611,4083.8347394399,3.8685500411,12.5166946087,136.8557213930,70.0000000000,19.0000000000,112.0000000000,211.6567164179,517.3830845771
1.0000000000,3.5000000000,125.0000000000,48390.0000000000,330.0000000000,125.0000000000,330.0000000000,1247.0000000000,4769.8264000000,2843.6415856396,217.6440000000,2625.9975856396,1926.1848143604,1.9261848144,35.1515151515,1.0930472196,1.1170462303,1.7119462338,1744.3631404599,1.6908777105,5.8369236799,63.4878787879,200.0000000000,47.0000000000,83.0000000000,94.2181818182,329.7636363636
1.7500000000,3.2500000000,125.0000000000,48390.0000000000,254.0000000000,125.0000000000,254.0000000000,1323.0000000000,4204.7553000000,2186.6938288197,166.3410000000,2020.3528288197,2018.0614711803,2.0180614712,45.6692913386,1.1030900645,1.0963461845,1.6548137230,2239.9064355998,2.1692734956,7.9451239023,94.4133858268,104.0000000000,53.0000000000,97.0000000000,163.7214566929,304.0541338583
1.0000000000,4.7500000000,125.0000000000,48390.0000000000,301.0000000000,125.0000000000,301.0000000000,1276.0000000000,4611.6497000000,2594.4493960997,199.4650000000,2394.9843960997,2017.2003039003,2.0172003039,35.2159468439,1.1076002031,1.0899225468,1.6956606504,2596.0933119999,2.5012751941,6.7016621392,75.5149501661,180.0000000000,25.0000000000,96.0000000000,94.6677740864,449.6719269103
2.0000000000,4.7500000000,125.0000000000,48390.0000000000,222.0000000000,125.0000000000,222.0000000000,1355.0000000000,4123.7850000000,1911.6233540398,145.8520000000,1765.7713540398,2212.1616459602,2.2121616460,45.4954954955,1.1167859417,1.0606937721,1.6108204642,3123.0598269199,2.9896092464,9.9646920989,119.1261261261,88.0000000000,29.0000000000,105.0000000000,187.7117117117,445.8153153153
2.2500000000,5.2500000000,125.0000000000,48390.0000000000,202.0000000000,125.0000000000,202.0000000000,1375.0000000000,4082.8321000000,1739.5426033398,133.0280000000,1606.5146033398,2343.2894966602,2.3432894967,46.5346534653,1.1307451836,1.0606124746,1.7102183309,3888.7383574399,3.6966130098,11.6004430528,136.0544554455,71.0000000000,21.0000000000,110.0000000000,211.6782178218,493.9158415842
1.5000000000,6.0000000000,125.0000000000,48390.0000000000,230.0000000000,125.0000000000,230.0000000000,1347.0000000000,4110.3304000000,1980.6047318798,151.1510000000,1829.4537318798,2129.7256681202,2.1297256681,40.0000000000,1.1218636402,1.0538919787,1.6520220087,3467.8012425199,3.3055893798,9.2596768179,112.2130434783,110.0000000000,15.0000000000,105.0000000000,140.8239130435,563.2956521739
2.0000000000,5.0000000000,125.0000000000,48390.0000000000,216.0000000000,125.0000000000,216.0000000000,1361.0000000000,4078.0355000000,1860.1302169798,142.0510000000,1718.0792169798,2217.9052830202,2.2179052830,44.9074074074,1.1195076782,1.0458047636,1.6191819061,3773.9204077799,3.5869253234,10.2680800140,123.5000000000,86.0000000000,25.0000000000,105.0000000000,187.8981481481,469.7453703704
