period,stop_usd,max_holding_bars,sessions,raw_bars,trades,generated_flat_signals,ignored_signals_while_open,gross_pnl,costs,commissions,slippage,net_pnl,net_return_pct,net_sharpe,net_sortino,profit_factor,positive_net_pnl_mass_usd,trade_cvar5_loss_usd,worst_trade_loss_usd,win_rate_pct,max_drawdown_usd_mtm,max_drawdown_pct_mtm,return_over_mtm_dd,avg_net_trade,avg_duration_bars,stops,targets,time_stops,forced_eod,final_equity,base_winner_count,matched_base_winner_count,base_winner_net_usd,base_winner_gross_usd,retained_base_winner_net_usd,retained_base_winner_gross_usd,core_winner_net_retention_pct,core_winner_gross_retention_pct,clipped_base_winner_net_usd,clipped_base_winner_gross_usd,overlay_net_on_base_winners_usd,base_loser_count,matched_base_loser_count,base_loser_net_usd,overlay_net_on_base_losers_usd,avoided_base_loser_loss_usd,avoided_worst5_base_loser_loss_usd,net_pnl_delta_vs_base,net_pnl_pct_of_base,sharpe_delta_vs_base,profit_factor_delta_vs_base,mdd_reduction_usd_vs_base,mdd_reduction_pct_vs_base,trade_cvar5_reduction_usd_vs_base,trade_cvar5_reduction_pct_vs_base,worst_trade_reduction_usd_vs_base,worst_trade_reduction_pct_vs_base,positive_net_pnl_mass_delta_vs_base,return_over_dd_delta_vs_base,utility_delta_usd,development_net_non_degradation_gate,is_baseline
development,2.750000000000,60.000000000000,125,48390,384,384,1220,-85.993099999996,3349.342391899637,291.158000000000,3058.184391899637,-3435.335491899633,-3.435335491900,-2.170527164706,-2.600754709928,0.804045381767,14095.945591840155,285.459359319999,319.537105999997,48.177083333333,4820.983845599781,4.781388422563,-0.712579755901,-8.946186176822,45.559895833333,15,77,220,72,96564.664508100366,130,121,14089.668316840107,15223.666399999993,7972.897695280076,8729.923200000001,56.586837361890,57.344420001216,6116.770621560031,6493.743199999992,5379.920008100099,80,71,-12070.882355819933,-6559.601150639897,5511.281205180036,1824.701383360004,-5454.121452919807,-170.168386259414,-3.326821882158,-0.363198892637,-3095.427203319792,-179.387168608373,213.809150530910,42.824481478865,282.556500000002,46.928998611555,6.277275000048,-1.882512930829,-11099.047222542384,False,False
development,6.750000000000,60.000000000000,125,48390,379,379,1225,-51.033199999994,3305.710759599637,287.434000000000,3018.276759599637,-3356.743959599632,-3.356743959600,-2.034465611659,-2.400963749187,0.806291623935,13972.108967600156,327.678349869472,771.627505999997,48.548812664908,4676.654363299749,4.638244338740,-0.717766099189,-8.856844220580,46.538258575198,2,76,227,74,96643.256040400374,130,121,14089.668316840107,15223.666399999993,7972.897695280076,8729.923200000001,56.586837361890,57.344420001216,6116.770621560031,6493.743199999992,5452.185658340101,80,71,-12070.882355819933,-7176.178165619895,4894.704190200038,1369.860433360007,-5375.529920619806,-166.275376608193,-3.190760329112,-0.360952650470,-2951.097721019760,-171.022941160625,171.590159981436,34.368312159859,-169.533899999998,-28.157399166933,-117.559349239951,-1.887699274116,-11132.533375517116,False,False
development,7.000000000000,90.000000000000,125,48390,332,332,1272,-1016.612800000029,2896.276337599697,251.818000000000,2644.458337599697,-3912.889137599725,-3.912889137600,-2.211043282518,-2.584631615382,0.776874107919,13623.798788280126,366.149103950587,799.883155999999,48.795180722892,4621.435303559760,4.599589719522,-0.846682660382,-11.785810655421,62.719879518072,2,83,169,78,96087.110862400281,130,121,14089.668316840107,15223.666399999993,8580.313970340076,9410.169900000001,60.897913118968,61.812770017083,5509.354346500031,5813.496499999992,6444.530864940101,80,71,-12070.882355819933,-8205.007738819924,3865.874617000009,1186.712452360000,-5931.675098619899,-193.823873018335,-3.367337999971,-0.390370166485,-2895.878661279770,-167.822868883251,133.119405900321,26.662888460575,-197.789550000000,-32.850299028088,-465.869528559981,-2.016615835309,-11137.127251697770,False,False
development,6.750000000000,75.000000000000,125,48390,352,352,1252,-673.917800000040,3070.528541039655,267.106000000000,2803.422541039655,-3744.446341039696,-3.744446341040,-2.205242322930,-2.597143317385,0.784278254697,13613.313933820144,343.528975171110,771.627505999997,47.727272727273,4375.774779919724,4.355342001501,-0.855721907403,-10.637631650681,55.025568181818,2,77,194,79,96255.553658960300,130,122,14089.668316840107,15223.666399999993,8399.047038980083,9186.981799999994,59.611389353584,60.346709909513,5690.621277860024,6036.684599999999,6211.426871640115,80,72,-12070.882355819933,-7825.889138519933,4244.993217300000,1160.257558300002,-5763.232302059871,-185.480106031026,-3.361537040383,-0.382966019707,-2650.218137639735,-153.586273130854,155.739534679798,31.193542474030,-169.533899999998,-28.157399166933,-476.354383019963,-2.025655082331,-11143.932300919994,False,False
development,3.500000000000,60.000000000000,125,48390,382,382,1222,-141.873199999993,3331.830621599635,289.653000000000,3042.177621599635,-3473.703821599626,-3.473703821600,-2.056050535358,-2.403820952357,0.800886100088,13972.108967600156,298.508122056998,404.304055999999,48.167539267016,4793.614225299767,4.754243592831,-0.724652351720,-9.093465501570,46.159685863874,7,76,226,73,96526.296178400371,130,121,14089.668316840107,15223.666399999993,7972.897695280076,8729.923200000001,56.586837361890,57.344420001216,6116.770621560031,6493.743199999992,5452.185658340101,80,71,-12070.882355819933,-6463.383823619897,5607.498532200036,1737.183883360005,-5492.489782619800,-172.068950778924,-3.212345252811,-0.366358174317,-3068.057583019778,-177.801035784368,200.760387793910,40.210905321039,197.789550000000,32.850299028088,-117.559349239951,-1.894585526647,-11161.443433610875,False,False
development,4.250000000000,60.000000000000,125,48390,382,382,1222,-144.123199999993,3331.890308039640,289.653000000000,3042.237308039640,-3476.013508039632,-3.476013508040,-2.077763569177,-2.437694944635,0.800780083193,13972.108967600156,302.287219847998,489.071005999998,48.167539267016,4795.923911739766,4.756534309489,-0.724784957395,-9.099511801151,46.342931937173,4,76,228,74,96523.986491960371,130,121,14089.668316840107,15223.666399999993,7972.897695280076,8729.923200000001,56.586837361890,57.344420001216,6116.770621560031,6493.743199999992,5452.185658340101,80,71,-12070.882355819933,-6638.672665619897,5432.209690200036,1652.416933360006,-5494.799469059806,-172.183360453084,-3.234058286630,-0.366464191212,-3070.367269459777,-177.934887457701,196.981290002910,39.453978393657,113.022600000001,18.771599444622,-117.559349239951,-1.894718132323,-11182.596058946381,False,False
development,2.750000000000,75.000000000000,125,48390,359,359,1245,-745.595700000036,3131.605473539653,272.307000000000,2859.298473539653,-3877.201173539689,-3.877201173540,-2.383105827071,-2.841894615786,0.781361597167,13856.193890220147,304.046308348888,319.537105999997,47.353760445682,4508.529612419763,4.487476932335,-0.859970213539,-10.800003268913,53.389972144847,18,79,185,77,96122.798826460305,130,122,14089.668316840107,15223.666399999993,8399.047038980083,9186.981799999994,59.611389353584,60.346709909513,5690.621277860024,6036.684599999999,6120.117413400114,80,72,-12070.882355819933,-7495.656286319936,4575.226069499997,1527.340660240001,-5895.987134559863,-192.056079663858,-3.539400544523,-0.385882677237,-2782.972970139774,-161.279722841356,195.222201502020,39.101645237012,282.556500000002,46.928998611555,-233.474426619960,-2.029903388467,-11183.529179620877,False,False
development,7.000000000000,60.000000000000,125,48390,379,379,1225,-104.783199999994,3305.711309599641,287.434000000000,3018.277309599640,-3410.494509599635,-3.410494509600,-2.048940550731,-2.409303638872,0.803798406029,13972.108967600156,330.507326185261,799.883155999999,48.548812664908,4730.404913299761,4.691553427861,-0.720973060892,-8.998666252242,46.556728232190,2,76,227,74,96589.505490400363,130,121,14089.668316840107,15223.666399999993,7972.897695280076,8729.923200000001,56.586837361890,57.344420001216,6116.770621560031,6493.743199999992,5452.185658340101,80,71,-12070.882355819933,-7229.928715619897,4840.953640200036,1341.604783360006,-5429.280470619809,-168.937895123670,-3.205235268184,-0.363445868376,-3004.848271019771,-174.137909900741,168.761183665647,33.801687936626,-197.789550000000,-32.850299028088,-117.559349239951,-1.890906235820,-11193.349543675015,False,False
development,7.250000000000,90.000000000000,125,48390,332,332,1272,-1070.362800000029,2896.276887599694,251.818000000000,2644.458887599694,-3966.639687599722,-3.966639687600,-2.223885715321,-2.591697259367,0.774500238124,13623.798788280126,369.310901009411,828.138805999997,48.795180722892,4675.185853559757,4.653086189982,-0.848445347810,-11.947709902409,62.722891566265,2,83,169,78,96033.360312400284,130,121,14089.668316840107,15223.666399999993,8580.313970340076,9410.169900000001,60.897913118968,61.812770017083,5509.354346500031,5813.496499999992,6444.530864940101,80,71,-12070.882355819933,-8258.758288819921,3812.124067000012,1158.456802360001,-5985.425648619896,-196.486391533812,-3.380180432774,-0.392744036280,-2949.629211279767,-170.937837623366,129.957608841497,26.029602564020,-226.045199999998,-37.543198889244,-465.869528559981,-2.018378522738,-11198.109830227178,False,False
development,7.000000000000,75.000000000000,125,48390,352,352,1252,-727.667800000040,3070.529091039659,267.106000000000,2803.423091039659,-3798.196891039699,-3.798196891040,-2.217761391228,-2.602747242866,0.781857132948,13613.313933820144,346.515116837777,799.883155999999,47.727272727273,4429.525329919736,4.408841562103,-0.857472665386,-10.790332076817,55.045454545455,2,77,194,79,96201.803108960303,130,122,14089.668316840107,15223.666399999993,8399.047038980083,9186.981799999994,59.611389353584,60.346709909513,5690.621277860024,6036.684599999999,6211.426871640115,80,72,-12070.882355819933,-7879.639688519936,4191.242667299996,1132.001908300000,-5816.982852059874,-188.142624546503,-3.374056108681,-0.385387141456,-2703.968687639746,-156.701241870970,152.753393013131,30.595439127284,-197.789550000000,-32.850299028088,-476.354383019963,-2.027405840313,-11204.827051753331,False,False
development,4.250000000000,90.000000000000,125,48390,335,335,1269,-1158.790000000029,2922.403549479696,254.037000000000,2668.366549479696,-4081.193549479723,-4.081193549480,-2.273340671445,-2.641157671093,0.770086402842,13669.794647480125,347.259763188234,489.071005999998,48.656716417910,4789.739715439762,4.767098554285,-0.852070006294,-12.182667311880,62.394029850746,5,83,170,77,95918.806450520278,130,121,14089.668316840107,15223.666399999993,8580.313970340076,9410.169900000001,60.897913118968,61.812770017083,5509.354346500031,5813.496499999992,6444.530864940101,80,70,-12070.882355819933,-7556.249226459926,4514.633129360007,1555.027064719998,-6099.979510499898,-202.160785159083,-3.429635388898,-0.397157871563,-3064.183073159773,-177.576498973169,152.008746662674,30.446291657382,113.022600000001,18.771599444622,-419.873669359982,-2.022003181221,-11222.324070724593,False,False
development,3.500000000000,75.000000000000,125,48390,355,355,1249,-825.419900000038,3096.636270619655,269.325000000000,2827.311270619655,-3922.056170619695,-3.922056170620,-2.253518552750,-2.627410669105,0.776334565666,13613.313933820144,319.422403981110,404.304055999999,47.323943661972,4553.384609499757,4.532122478001,-0.861349634827,-11.048045551041,54.453521126761,9,77,191,78,96077.943829380310,130,122,14089.668316840107,15223.666399999993,8399.047038980083,9186.981799999994,59.611389353584,60.346709909513,5690.621277860024,6036.684599999999,6211.426871640115,80,72,-12070.882355819933,-7189.565099399939,4881.317256419994,1527.581008300000,-5940.842131639869,-194.277959444384,-3.409813270202,-0.390909708739,-2827.827967219768,-163.879173707294,179.846105869798,36.021920534004,197.789550000000,32.850299028088,-476.354383019963,-2.031282809755,-11236.024154904993,False,False
development,4.250000000000,75.000000000000,125,48390,355,355,1249,-822.584300000038,3096.696974179659,269.325000000000,2827.371974179659,-3919.281274179698,-3.919281274180,-2.269709410800,-2.653455798381,0.776457436695,13613.313933820144,325.908486734443,489.071005999998,47.323943661972,4550.609713059748,4.529360539002,-0.861265087826,-11.040228941351,54.769014084507,5,77,194,79,96080.718725820305,130,122,14089.668316840107,15223.666399999993,8399.047038980083,9186.981799999994,59.611389353584,60.346709909513,5690.621277860024,6036.684599999999,6211.426871640115,80,72,-12070.882355819933,-7288.383638519937,4782.498717299996,1442.814058300001,-5938.067235199873,-194.140505722515,-3.426004128253,-0.390786837709,-2825.053070779759,-163.718362038061,173.360023116465,34.722803400566,113.022600000001,18.771599444622,-476.354383019963,-2.031198262754,-11253.445689841665,False,False
development,7.250000000000,60.000000000000,125,48390,379,379,1225,-158.533199999994,3305.711859599638,287.434000000000,3018.277859599637,-3464.245059599632,-3.464245059600,-2.062810857950,-2.416977603473,0.801320559665,13972.108967600156,333.336302501051,828.138805999997,48.548812664908,4784.155463299758,4.744862516982,-0.724107961410,-9.140488283904,46.559366754617,2,76,227,74,96535.754940400366,130,121,14089.668316840107,15223.666399999993,7972.897695280076,8729.923200000001,56.586837361890,57.344420001216,6116.770621560031,6493.743199999992,5452.185658340101,80,71,-12070.882355819933,-7283.679265619894,4787.203090200039,1313.349133360007,-5483.031020619806,-171.600413639146,-3.219105575403,-0.365923714739,-3058.598821019768,-177.252878640855,165.932207349857,33.235063713393,-226.045199999998,-37.543198889244,-117.559349239951,-1.894041136338,-11254.165711832906,False,False
development,7.500000000000,90.000000000000,125,48390,332,332,1272,-1124.112800000029,2896.277437599698,251.818000000000,2644.459437599698,-4020.390237599725,-4.020390237600,-2.236181158294,-2.598150921176,0.772140831653,13623.798788280126,372.472698068234,856.394455999999,48.795180722892,4728.936403559754,4.706582660441,-0.850167964740,-12.109609149397,62.731927710843,2,83,169,78,95979.609762400272,130,121,14089.668316840107,15223.666399999993,8580.313970340076,9410.169900000001,60.897913118968,61.812770017083,5509.354346500031,5813.496499999992,6444.530864940101,80,71,-12070.882355819933,-8312.508838819924,3758.373517000009,1130.201152359999,-6039.176198619899,-199.148910049288,-3.392475875747,-0.395103442752,-3003.379761279764,-174.052806363480,126.795811782674,25.396316667466,-254.300850000000,-42.236098750399,-465.869528559981,-2.020101139668,-11259.092408756595,False,False
development,7.250000000000,75.000000000000,125,48390,352,352,1252,-781.417800000040,3070.529641039656,267.106000000000,2803.423641039656,-3851.947441039696,-3.851947441040,-2.229706432510,-2.607747173901,0.779450913538,13613.313933820144,349.501258504443,828.138805999997,47.727272727273,4483.275879919733,4.462341122705,-0.859181443259,-10.943032502954,55.048295454545,2,77,194,79,96148.052558960306,130,122,14089.668316840107,15223.666399999993,8399.047038980083,9186.981799999994,59.611389353584,60.346709909513,5690.621277860024,6036.684599999999,6211.426871640115,80,72,-12070.882355819933,-7933.390238519934,4137.492117299999,1103.746258300002,-5870.733402059870,-190.805143061979,-3.386001149963,-0.387793360866,-2757.719237639743,-159.816210611084,149.767251346465,29.997335780538,-226.045199999998,-37.543198889244,-476.354383019963,-2.029114618187,-11265.721802586660,False,False
development,3.750000000000,60.000000000000,125,48390,382,382,1222,-269.038199999992,3331.823046599640,289.653000000000,3042.170046599640,-3600.861246599630,-3.600861246600,-2.085035102612,-2.417621974606,0.795090915041,13972.108967600156,307.422937025998,432.559705999998,48.167539267016,4920.771650299750,4.880356655892,-0.731767597137,-9.426338341884,46.196335078534,7,76,226,73,96399.138753400373,130,121,14089.668316840107,15223.666399999993,7972.897695280076,8729.923200000001,56.586837361890,57.344420001216,6116.770621560031,6493.743199999992,5452.185658340101,80,71,-12070.882355819933,-6544.128973619898,5526.753382200035,1708.928233360007,-5619.647207619804,-178.367658391084,-3.241329820065,-0.372153359363,-3195.215008019761,-185.170102779002,191.845572824910,38.425330065819,169.533900000001,28.157399166933,-117.559349239951,-1.901700772065,-11298.709396095379,False,False
development,7.500000000000,60.000000000000,125,48390,379,379,1225,-212.283199999994,3305.712409599641,287.434000000000,3018.278409599641,-3517.995609599635,-3.517995609600,-2.076094985715,-2.424022895836,0.798857943126,13972.108967600156,336.165278816840,856.394455999999,48.548812664908,4837.906013299755,4.798171606103,-0.727173202606,-9.282310315566,46.567282321900,2,76,227,74,96482.004390400369,130,121,14089.668316840107,15223.666399999993,7972.897695280076,8729.923200000001,56.586837361890,57.344420001216,6116.770621560031,6493.743199999992,5452.185658340101,80,71,-12070.882355819933,-7337.429815619898,4733.452540200034,1285.093483360005,-5536.781570619809,-174.262932154623,-3.232389703168,-0.368386331278,-3112.349371019765,-180.367847380970,163.103231034068,32.668439490160,-254.300850000000,-42.236098750399,-117.559349239951,-1.897106377534,-11314.981879990806,False,False
development,7.750000000000,90.000000000000,125,48390,332,332,1272,-1177.862800000029,2896.277987599698,251.818000000000,2644.459987599697,-4074.140787599725,-4.074140787600,-2.247945275681,-2.604024154818,0.769795756725,13623.798788280126,375.634495127058,884.650105999998,48.795180722892,4782.686953559765,4.760079130901,-0.851851862177,-12.271508396385,62.737951807229,2,83,169,78,95925.859212400275,130,121,14089.668316840107,15223.666399999993,8580.313970340076,9410.169900000001,60.897913118968,61.812770017083,5509.354346500031,5813.496499999992,6444.530864940101,80,71,-12070.882355819933,-8366.259388819923,3704.622967000010,1101.945502360000,-6092.926748619899,-201.811428564765,-3.404239993134,-0.397448517680,-3057.130311279776,-177.167775103596,123.634014723850,24.763030770911,-282.556499999999,-46.928998611555,-465.869528559981,-2.021785037105,-11320.074987286005,False,False
development,7.500000000000,75.000000000000,125,48390,352,352,1252,-835.167800000040,3070.530191039658,267.106000000000,2803.424191039658,-3905.697991039699,-3.905697991040,-2.241095999311,-2.612179025993,0.777059459301,13613.313933820144,352.487400171110,856.394455999999,47.727272727273,4537.026429919730,4.515840683307,-0.860849733051,-11.095732929090,55.056818181818,2,77,194,79,96094.302008960294,130,122,14089.668316840107,15223.666399999993,8399.047038980083,9186.981799999994,59.611389353584,60.346709909513,5690.621277860024,6036.684599999999,6211.426871640115,80,72,-12070.882355819933,-7987.140788519936,4083.741567299997,1075.490608300000,-5924.483952059873,-193.467661577456,-3.397390716764,-0.390184815103,-2811.469787639740,-162.931179351199,146.781109679798,29.399232433792,-254.300850000000,-42.236098750399,-476.354383019963,-2.030782907978,-11326.616553419997,False,False
development,3.000000000000,90.000000000000,125,48390,340,340,1264,-1245.634700000026,2965.985198379683,257.796000000000,2708.189198379683,-4211.619898379708,-4.211619898380,-2.403440169284,-2.810483677139,0.768757935475,14001.415463640129,331.132111517646,347.792755999999,48.529411764706,4920.166064339777,4.896908376159,-0.855991412344,-12.387117348176,60.947058823529,17,86,162,75,95788.380101620292,130,121,14089.668316840107,15223.666399999993,8580.313970340076,9410.169900000001,60.897913118968,61.812770017083,5509.354346500031,5813.496499999992,6444.530864940101,80,71,-12070.882355819933,-7902.487320679927,4168.395035140006,1624.149922360004,-6230.405859399882,-208.621418005671,-3.559734886736,-0.398486338929,-3194.609422059788,-185.135007671422,168.136398333262,33.676547792584,254.300850000000,42.236098750399,-88.252853199978,-2.025924587271,-11330.862022261281,False,False
development,3.500000000000,90.000000000000,125,48390,336,336,1268,-1263.819800000022,2931.085292759687,254.779000000000,2676.306292759687,-4194.905092759710,-4.194905092760,-2.319536964113,-2.685866082059,0.764578550675,13623.798788280126,340.882853861175,404.304055999999,48.214285714286,4903.451258719782,4.880272581640,-0.855500518191,-12.484836585594,61.973214285714,10,83,167,76,95805.094907240287,130,121,14089.668316840107,15223.666399999993,8580.313970340076,9410.169900000001,60.897913118968,61.812770017083,5509.354346500031,5813.496499999992,6444.530864940101,80,71,-12070.882355819933,-7604.569261699919,4466.313094120014,1547.184532360002,-6213.691053779884,-207.793454767233,-3.475831681565,-0.402665723729,-3177.894616439793,-184.166346011153,158.385655989733,31.723542115050,197.789550000000,32.850299028088,-465.869528559981,-2.025433693119,-11334.415665813049,False,False
development,2.500000000000,90.000000000000,125,48390,347,347,1257,-1259.656100000032,3026.774766659675,263.032000000000,2763.742766659675,-4286.430866659706,-4.286430866660,-2.359756833557,-2.727361974195,0.771083274261,14438.417013380138,283.307960915554,293.708232000000,48.991354466859,4858.054422619767,4.841688365947,-0.882334880133,-12.352826705071,59.524495677233,28,89,158,72,95713.569133340294,130,121,14089.668316840107,15223.666399999993,8580.313970340076,9410.169900000001,60.897913118968,61.812770017083,5509.354346500031,5813.496499999992,6371.705102700100,80,71,-12070.882355819933,-7799.270769799936,4271.611586019997,1684.602010359998,-6305.216827679880,-212.327158471698,-3.516051551010,-0.396161000143,-3132.497780339778,-181.535494320302,215.960548935354,43.255391572732,308.385373999998,51.218842207735,348.748696540031,-2.052268055060,-11369.670497640234,False,False
development,7.750000000000,60.000000000000,125,48390,379,379,1225,-266.033199999994,3305.712959599641,287.434000000000,3018.278959599641,-3571.746159599635,-3.571746159600,-2.088811377581,-2.430475229602,0.796410416428,13972.108967600156,338.994255132630,884.650105999998,48.548812664908,4891.656563299766,4.851480695225,-0.730171080774,-9.424132347229,46.572559366755,2,76,227,74,96428.253840400372,130,121,14089.668316840107,15223.666399999993,7972.897695280076,8729.923200000001,56.586837361890,57.344420001216,6116.770621560031,6493.743199999992,5452.185658340101,80,71,-12070.882355819933,-7391.180365619897,4679.701990200036,1256.837833360007,-5590.532120619809,-176.925450670099,-3.245106095034,-0.370833857977,-3166.099921019777,-183.482816121086,160.274254718278,32.101815266927,-282.556499999999,-46.928998611555,-117.559349239951,-1.900104255702,-11375.798048148699,False,False
development,7.750000000000,75.000000000000,125,48390,352,352,1252,-888.917800000040,3070.530741039659,267.106000000000,2803.424741039659,-3959.448541039699,-3.959448541040,-2.251948544863,-2.616077125080,0.774682634748,13613.313933820144,355.473541837777,884.650105999998,47.727272727273,4590.776979919741,4.569340243909,-0.862478956908,-11.248433355226,55.062500000000,2,77,194,79,96040.551458960297,130,122,14089.668316840107,15223.666399999993,8399.047038980083,9186.981799999994,59.611389353584,60.346709909513,5690.621277860024,6036.684599999999,6211.426871640115,80,72,-12070.882355819933,-8040.891338519936,4029.991017299997,1047.234958300001,-5978.234502059873,-196.130180092932,-3.408243262316,-0.392561639657,-2865.220337639752,-166.046148091315,143.794968013131,28.801129087046,-282.556499999999,-46.928998611555,-476.354383019963,-2.032412131836,-11387.511304253330,False,False
development,3.750000000000,75.000000000000,125,48390,355,355,1249,-966.069300000037,3096.625998739661,269.325000000000,2827.300998739660,-4062.695298739699,-4.062695298740,-2.281181062325,-2.636826127612,0.770157661422,13613.313933820144,330.518845376666,432.559705999998,47.323943661972,4694.023737619733,4.672104888559,-0.865503782220,-11.444212109126,54.526760563380,8,77,192,78,95937.304701260306,130,122,14089.668316840107,15223.666399999993,8399.047038980083,9186.981799999994,59.611389353584,60.346709909513,5690.621277860024,6036.684599999999,6211.426871640115,80,72,-12070.882355819933,-7257.547202519938,4813.335153299995,1499.325358300001,-6081.481259759873,-201.244479463621,-3.437475779778,-0.397086612983,-2968.467095339744,-172.029536591595,168.749664474242,33.799380722937,169.533900000001,28.157399166933,-476.354383019963,-2.035436957148,-11387.862633722776,False,False
development,2.250000000000,90.000000000000,125,48390,348,348,1256,-1327.377400000035,3035.473481359673,263.802000000000,2771.671481359673,-4362.850881359705,-4.362850881360,-2.537049963813,-2.964893553267,0.767614968468,14411.382779920132,257.624020957776,265.213931999999,48.850574712644,4977.226988319715,4.958346778768,-0.876562570202,-12.536927819999,58.591954022989,36,89,153,70,95637.149118640300,130,121,14089.668316840107,15223.666399999993,8580.313970340076,9410.169900000001,60.897913118968,61.812770017083,5509.354346500031,5813.496499999992,6246.550817100098,80,71,-12070.882355819933,-7678.428293559925,4392.454062260008,1793.123710360002,-6381.636842379879,-216.112602603744,-3.693344681266,-0.399629305936,-3251.670346039726,-188.441820243192,241.644488893132,48.399705594349,336.879674000000,55.951378762856,321.714463080025,-2.046495745130,-11411.544202361343,False,False
development,3.000000000000,60.000000000000,125,48390,384,384,1220,-386.241899999994,3349.261734539635,291.151000000000,3058.110734539635,-3735.503634539629,-3.735503634540,-2.301390844909,-2.722496216004,0.790510446592,14095.951794960158,300.468076607999,347.792755999999,48.177083333333,5067.401738239758,5.025782450155,-0.737163506566,-9.727874048280,45.705729166667,14,77,221,72,96264.496365460363,130,121,14089.668316840107,15223.666399999993,7972.897695280076,8729.923200000001,56.586837361890,57.344420001216,6116.770621560031,6493.743199999992,5452.185658340101,80,71,-12070.882355819933,-6749.618150639903,5321.264205180030,1768.940233360003,-5754.289595559803,-185.037131556628,-3.457685562362,-0.376733827812,-3341.845095959769,-193.667655646712,198.800433242910,39.818340095648,254.300850000000,42.236098750399,6.283478120051,-1.907096681494,-11417.871953826379,False,False
development,3.250000000000,60.000000000000,125,48390,383,383,1221,-409.366799999990,3340.615350879640,290.409000000000,3050.206350879640,-3749.982150879628,-3.749982150880,-2.256360714004,-2.646306558656,0.788400695730,13972.108967600156,300.673596806998,376.048405999997,48.041775456919,5080.390454579756,5.038664488328,-0.738128729358,-9.791076111957,45.924281984334,10,76,224,73,96250.017849120370,130,121,14089.668316840107,15223.666399999993,7972.897695280076,8729.923200000001,56.586837361890,57.344420001216,6116.770621560031,6493.743199999992,5452.185658340101,80,71,-12070.882355819933,-6719.125957619895,5351.756398200037,1765.439533360007,-5768.768111899803,-185.754320828772,-3.412655431457,-0.378843578674,-3354.833812299767,-194.420381811808,198.594913043910,39.777175833344,226.045200000002,37.543198889244,-117.559349239951,-1.908061904285,-11433.153370265878,False,False
development,4.000000000000,60.000000000000,125,48390,382,382,1222,-415.328199999992,3331.817658599640,289.653000000000,3042.164658599640,-3747.145858599631,-3.747145858600,-2.115434201165,-2.431043185775,0.788526893746,13972.108967600156,314.737167625998,460.815355999996,48.167539267016,5067.056262299753,5.025439811658,-0.739511397669,-9.809282352355,46.198952879581,6,76,227,73,96252.854141400370,130,121,14089.668316840107,15223.666399999993,7972.897695280076,8729.923200000001,56.586837361890,57.344420001216,6116.770621560031,6493.743199999992,5452.185658340101,80,71,-12070.882355819933,-6584.922115619895,5485.960240200038,1680.672583360008,-5765.931819619806,-185.613825881078,-3.271728918617,-0.378717380658,-3341.499620019764,-193.647634516629,184.531342224910,36.960340695233,141.278250000003,23.464499305778,-117.559349239951,-1.909444572596,-11454.302253395381,False,False
development,3.000000000000,75.000000000000,125,48390,358,358,1246,-1067.534200000037,3122.892506119654,271.593000000000,2851.299506119653,-4190.426706119692,-4.190426706120,-2.508606765399,-2.952398875971,0.766791506839,13778.158611340144,321.170235957777,347.792755999999,47.206703910615,4821.755144999741,4.799239851269,-0.869066673878,-11.705102531061,53.782122905028,16,78,187,77,95809.573293880312,130,122,14089.668316840107,15223.666399999993,8399.047038980083,9186.981799999994,59.611389353584,60.346709909513,5690.621277860024,6036.684599999999,6211.426871640115,80,72,-12070.882355819933,-7639.733002259939,4431.149353559994,1544.514394300003,-6209.212667139866,-207.571619133021,-3.664901482852,-0.400452767565,-3096.198502719752,-179.431867193228,178.098273893132,35.671841980644,254.300850000000,42.236098750399,-311.509705499962,-2.038999848806,-11501.881929193323,False,False
development,3.750000000000,90.000000000000,125,48390,336,336,1268,-1427.107000000024,2931.078694199696,254.779000000000,2676.299694199696,-4358.185694199718,-4.358185694200,-2.359932576234,-2.711640875574,0.757635999606,13623.798788280126,356.559265155293,432.559705999998,48.214285714286,5066.731860159765,5.042781353579,-0.860157161359,-12.970790756547,62.059523809524,10,83,167,76,95641.814305800275,130,121,14089.668316840107,15223.666399999993,8580.313970340076,9410.169900000001,60.897913118968,61.812770017083,5509.354346500031,5813.496499999992,6444.530864940101,80,71,-12070.882355819933,-7739.314411699920,4331.567944120013,1491.923482360002,-6376.971655219892,-215.881513857831,-3.516227293687,-0.409608274799,-3341.175217879776,-193.628834662017,142.709244695615,28.583666279740,169.533900000001,28.157399166933,-465.869528559981,-2.030090336286,-11516.586682900115,False,False
development,3.250000000000,75.000000000000,125,48390,356,356,1248,-1110.909100000037,3105.452572459654,270.081000000000,2835.371572459654,-4216.361672459690,-4.216361672460,-2.471390953867,-2.886996335925,0.762600809734,13544.278823980145,317.745325442221,376.048405999997,46.910112359551,4847.690111339747,4.825053713703,-0.869767162426,-11.843712563089,54.132022471910,11,77,190,78,95783.638327540306,130,122,14089.668316840107,15223.666399999993,8399.047038980083,9186.981799999994,59.611389353584,60.346709909513,5690.621277860024,6036.684599999999,6211.426871640115,80,72,-12070.882355819933,-7510.660299239936,4560.222056579997,1555.836658300002,-6235.147633479864,-208.856300463324,-3.627685671320,-0.404643464670,-3122.133469059758,-180.934858500760,181.523184408687,36.357827667299,226.045200000002,37.543198889244,-545.389492859962,-2.039700337354,-11523.839987475545,False,False
