trade_id,ticker,direction,entry_time,entry_price,exit_time,exit_price,shares,position_value,gross_pnl,commission,slippage,net_pnl,return_pct,exit_reason,duration_bars,entry_z_score,exit_z_score
90,NVDA,-1,2025-01-31 13:36:00-05:00,124.02019100000001,2025-01-31 14:32:00-05:00,122.78975304,161,19971.245,206.04780000000142,1.127,7.947288439998587,196.9735115600028,0.009862855899069028,TAKE_PROFIT,56,2.546681234343027,0.10588042750408194
91,NVDA,1,2025-02-04 15:54:00-05:00,118.48369199999999,2025-02-04 15:56:00-05:00,118.58627800000001,168,19901.28,25.200000000000955,1.176,7.965551999998183,16.058448000002773,0.0008069052844843535,FORCED_EOD,2,-2.8937539035547677,-2.0435028600801437
92,NVDA,1,2025-02-05 13:30:00-05:00,123.25464600000001,2025-02-05 14:21:00-05:00,123.47010104,162,19963.260000000002,42.89759999999902,1.1340000000000001,7.993883519999855,33.76971647999916,0.001691593280856892,TAKE_PROFIT,51,-2.1529582216377356,-0.11118440193323931
93,NVDA,-1,2025-02-06 10:41:00-05:00,126.544686,2025-02-06 11:17:00-05:00,126.805356,158,19998.059999999998,-33.18000000000126,1.106,8.005859999999473,-42.29186000000073,-0.0021147981354191726,TAKE_PROFIT,36,2.436078705422301,-0.0531403927065052
94,NVDA,-1,2025-02-06 11:43:00-05:00,127.004594,2025-02-06 12:38:00-05:00,127.730541,157,19943.71,-105.97499999999955,1.099,7.998679000001232,-115.07267900000079,-0.005769873258285484,TAKE_PROFIT,55,2.3102961064127814,-0.8019091292626518
95,NVDA,-1,2025-02-06 14:38:00-05:00,127.404514,2025-02-06 15:25:00-05:00,128.055606,156,19879.08,-93.59999999999911,1.092,7.970352000001753,-102.66235200000087,-0.005164341206937185,TAKE_PROFIT,47,2.725767914359696,-0.4594894521443349
96,NVDA,1,2025-02-06 15:49:00-05:00,128.22063899999998,2025-02-06 15:56:00-05:00,128.57927899999999,155,19870.225,63.54999999999947,1.085,7.960799999998187,54.50420000000128,0.0027430086976871822,FORCED_EOD,7,-2.8335813095787534,-2.1656097104393113
97,NVDA,1,2025-02-10 11:48:00-05:00,133.26084683999997,2025-02-10 12:06:00-05:00,133.533288,150,19985.129999999997,48.87000000000228,1.05,8.003825999998071,39.81617400000421,0.001992289967591115,TAKE_PROFIT,18,-2.338858996144271,-0.1297029317802267
98,NVDA,1,2025-02-12 14:08:00-05:00,130.48499178,2025-02-12 14:21:00-05:00,130.70385399999998,153,19960.2117,41.478299999998455,1.071,7.992380340001972,32.414919659996485,0.001623976746699359,TAKE_PROFIT,13,-2.573075496425492,0.30763519416029766
99,NVDA,1,2025-02-18 10:37:00-05:00,139.9989942,2025-02-18 11:14:00-05:00,140.98169801999998,142,19875.882,147.52379999999772,0.994,7.9798575600000845,138.54994243999764,0.0069707569425094,TAKE_PROFIT,37,-2.82503570842916,0.58341634340003
100,NVDA,1,2025-02-18 15:38:00-05:00,138.96778799999998,2025-02-18 15:56:00-05:00,138.80223400000003,143,19868.42,-15.729999999997887,1.0010000000000001,7.944221999996046,-24.675221999993934,-0.0012419317691086628,FORCED_EOD,18,-3.0363210150150888,-1.7672436222639978
