stop_usd,target_usd,sessions,raw_bars,trades,active_trade_days,generated_flat_signals,ignored_signals_while_open,gross_pnl,costs,commissions,slippage,net_pnl,net_return_pct,win_rate_pct,profit_factor,net_sharpe,net_sortino,max_drawdown_usd_daily,max_drawdown_pct_daily,avg_net_trade,avg_duration_bars,stops,targets,forced_eod,avg_gross_risk_usd,avg_gross_reward_usd
0.5000000000,3.0000000000,125.0000000000,48390.0000000000,434.0000000000,124.0000000000,434.0000000000,1169.0000000000,2064.8961000000,3662.4123716196,215.3900000000,3447.0223716196,-1597.5162716196,-1.5975162716,25.3456221198,0.8851435283,-1.3624805503,-1.8129108026,3078.2907402797,3.0782907403,-3.6809130682,43.2165898618,311.0000000000,41.0000000000,82.0000000000,35.4493087558,212.6958525346
1.2500000000,3.0000000000,125.0000000000,48390.0000000000,281.0000000000,124.0000000000,281.0000000000,1322.0000000000,651.9965000000,2371.6685360198,139.9160000000,2231.7525360198,-1719.6720360198,-1.7196720360,39.8576512456,0.8802198773,-1.3727188385,-1.7886255292,3253.1069265999,3.2507662349,-6.1198293097,83.6192170819,136.0000000000,44.0000000000,101.0000000000,88.9145907473,213.3950177936
4.5000000000,2.2500000000,125.0000000000,48390.0000000000,186.0000000000,124.0000000000,186.0000000000,1417.0000000000,-185.4655000000,1568.7934264199,91.5180000000,1477.2754264199,-1754.2589264199,-1.7542589264,53.7634408602,0.8533391406,-1.3751422644,-1.8108261895,4141.8514194199,4.1316624683,-9.4314996044,144.4032258065,17.0000000000,56.0000000000,113.0000000000,316.3064516129,158.1532258065
3.7500000000,2.0000000000,125.0000000000,48390.0000000000,202.0000000000,124.0000000000,202.0000000000,1401.0000000000,48.6205000000,1703.6110856198,99.4070000000,1604.2040856198,-1654.9905856198,-1.6549905856,55.9405940594,0.8657111512,-1.3827585567,-1.8183081346,2957.2098528999,2.9538096030,-8.1930227011,127.4108910891,26.0000000000,67.0000000000,109.0000000000,263.6324257426,140.6039603960
3.5000000000,2.0000000000,125.0000000000,48390.0000000000,202.0000000000,124.0000000000,202.0000000000,1401.0000000000,43.7006000000,1703.7278741198,99.4210000000,1604.3068741198,-1660.0272741198,-1.6600272741,55.4455445545,0.8627702636,-1.3875968664,-1.8256690213,3018.5026233999,3.0143016243,-8.2179568026,127.3514851485,27.0000000000,65.0000000000,110.0000000000,246.0915841584,140.6237623762
2.5000000000,3.0000000000,125.0000000000,48390.0000000000,200.0000000000,124.0000000000,200.0000000000,1403.0000000000,-160.5888000000,1687.6491483998,98.9730000000,1588.6761483998,-1848.2379483998,-1.8482379484,48.0000000000,0.8599900732,-1.3877933768,-1.7739471967,3099.6349375799,3.0996349376,-9.2411897420,133.9500000000,52.0000000000,40.0000000000,108.0000000000,176.7375000000,212.0850000000
4.0000000000,2.2500000000,125.0000000000,48390.0000000000,189.0000000000,124.0000000000,189.0000000000,1414.0000000000,-120.0155000000,1593.9654004199,92.8550000000,1501.1104004199,-1713.9809004199,-1.7139809004,54.4973544974,0.8587817851,-1.3886997607,-1.8589740443,3935.8499074199,3.9261677199,-9.0686820128,140.2910052910,23.0000000000,57.0000000000,109.0000000000,280.7407407407,157.9166666667
4.0000000000,1.7500000000,125.0000000000,48390.0000000000,211.0000000000,124.0000000000,211.0000000000,1392.0000000000,123.8291000000,1779.2656882998,103.4600000000,1675.8056882998,-1655.4365882999,-1.6554365883,57.3459715640,0.8636212944,-1.3890950225,-1.8560112063,3643.9576971799,3.6325494301,-7.8456710346,119.8104265403,22.0000000000,82.0000000000,107.0000000000,280.1895734597,122.5829383886
2.5000000000,3.5000000000,125.0000000000,48390.0000000000,190.0000000000,124.0000000000,190.0000000000,1413.0000000000,-231.8868000000,1603.1978135198,94.0450000000,1509.1528135198,-1835.0846135198,-1.8350846135,46.8421052632,0.8557195890,-1.3893323806,-1.7863862206,3062.8600045799,3.0620519437,-9.6583400712,143.3210526316,50.0000000000,29.0000000000,111.0000000000,176.7763157895,247.4868421053
3.2500000000,1.5000000000,125.0000000000,48390.0000000000,239.0000000000,124.0000000000,239.0000000000,1364.0000000000,462.4769000000,2015.7180464198,117.4880000000,1898.2300464198,-1553.2411464198,-1.5532411464,56.0669456067,0.8757888570,-1.3962268751,-1.8529119855,2715.6355564999,2.7148602612,-6.4989169306,102.0962343096,31.0000000000,106.0000000000,102.0000000000,228.2343096234,105.3389121339
